app,algo,persona,episode,ep_len,ep_return,timestamp_ms,apples_eaten,deaths,steps
snake,ppo,snake_survivor,0,36,-2.3600001335144043,1761462025424,0.0,1.0,1.0
snake,ppo,snake_survivor,0,160,-3.599998950958252,1761462025453,0.0,1.0,1.0
snake,ppo,snake_survivor,0,194,-3.9399986267089844,1761462025801,0.0,1.0,1.0
snake,ppo,snake_survivor,0,10,-2.1000001430511475,1761462025927,0.0,1.0,1.0
snake,ppo,snake_survivor,0,111,-3.109999418258667,1761462026024,0.0,1.0,1.0
snake,ppo,snake_survivor,0,64,-0.6399997472763062,1761462026103,0.0,1.0,1.0
snake,ppo,snake_survivor,0,51,-2.509999990463257,1761462026117,0.0,1.0,1.0
snake,ppo,snake_survivor,0,91,-2.9099996089935303,1761462039602,0.0,1.0,1.0
snake,ppo,snake_survivor,0,28,-2.2800002098083496,1761462039670,0.0,1.0,1.0
snake,ppo,snake_survivor,0,111,-3.109999418258667,1761462039719,0.0,1.0,1.0
snake,ppo,snake_survivor,0,52,-2.5199999809265137,1761462040300,0.0,1.0,1.0
snake,ppo,snake_survivor,0,97,-2.9699995517730713,1761462040944,0.0,1.0,1.0
snake,ppo,snake_survivor,0,91,-2.9099996089935303,1761462041198,0.0,1.0,1.0
snake,ppo,snake_survivor,0,218,-2.1799986362457275,1761462042211,0.0,1.0,1.0
snake,ppo,snake_survivor,0,171,-1.7099987268447876,1761462042483,0.0,1.0,1.0
snake,ppo,snake_survivor,0,548,-7.480030536651611,1761462042782,0.0,1.0,1.0
snake,ppo,snake_survivor,0,49,-2.490000009536743,1761462043295,0.0,1.0,1.0
snake,ppo,snake_survivor,0,41,-2.4100000858306885,1761462043462,0.0,1.0,1.0
snake,ppo,snake_survivor,0,257,-4.569998264312744,1761462043728,0.0,1.0,1.0
snake,ppo,snake_survivor,0,255,-4.5499982833862305,1761462043998,0.0,1.0,1.0
snake,ppo,snake_survivor,0,119,-3.1899993419647217,1761462044210,0.0,1.0,1.0
snake,ppo,snake_survivor,0,235,-4.349998474121094,1761462044261,0.0,1.0,1.0
snake,ppo,snake_survivor,0,206,-4.059998512268066,1761462044415,0.0,1.0,1.0
snake,ppo,snake_survivor,0,163,-3.6299989223480225,1761462046034,0.0,1.0,1.0
snake,ppo,snake_survivor,0,166,-3.659998893737793,1761462046262,0.0,1.0,1.0
snake,ppo,snake_survivor,0,162,-3.6199989318847656,1761462047012,0.0,1.0,1.0
snake,ppo,snake_survivor,0,177,-3.769998788833618,1761462047215,0.0,1.0,1.0
snake,ppo,snake_survivor,0,65,-2.6499998569488525,1761462047383,0.0,1.0,1.0
snake,ppo,snake_survivor,0,370,-5.699997425079346,1761462047448,0.0,1.0,1.0
snake,ppo,snake_survivor,0,221,-4.209998607635498,1761462047481,0.0,1.0,1.0
