#{"t_start": 1761360662.7164114, "env_id": "None"}
r,l,t
98.998474,531,2742.283104
572.1007,651,2742.354173
508.06033,609,2742.48245
272.17017,549,2742.506473
254.76859,697,2743.296651
297.00912,715,2743.579445
252.16016,549,2744.372362
217.00972,499,2746.523197
354.8502,577,2747.787255
242.06006,549,2748.512922
139.60904,531,2748.640925
244.96005,469,2748.880161
323.8797,679,2748.892668
327.26953,717,2749.279983
347.14914,823,2750.062728
245.03012,469,2750.942189
249.82986,523,2752.797068
243.38968,457,2753.246487
273.0302,447,2753.528721
233.18916,567,2753.885711
315.56015,585,2754.168966
337.34952,611,2754.667017
232.02002,549,2756.181595
362.7899,665,2756.418981
241.18976,539,2757.902616
242.08005,549,2758.710643
279.86047,521,2758.831335
342.2604,547,2759.353392
285.46005,585,2760.171501
244.93005,469,2760.51062
304.53928,797,2760.709043
176.29913,497,2761.004383
277.59036,497,2762.486208
257.00986,497,2763.997151
273.8796,573,2764.068266
274.80957,583,2764.266162
259.04977,519,2765.017584
277.7704,499,2765.177501
256.96985,497,2765.337593
257.14984,499,2765.678689
190.31946,537,2767.557393
263.8101,457,2768.265385
196.3492,497,2768.698775
197.2192,505,2768.98388
196.84917,503,2770.086683
182.73935,563,2770.315835
273.8396,573,2770.580246
259.90982,527,2772.379942
219.78825,757,2772.698771
256.99985,497,2773.268799
257.25998,497,2773.539827
270.37936,643,2774.142647
197.05916,505,2774.863565
261.68967,549,2775.031296
196.33919,497,2775.031296
247.14984,497,2776.906009
257.7398,505,2777.284398
260.15985,527,2778.305281
254.85999,471,2778.429209
272.7894,667,2779.293603
257.13986,497,2779.557499
257.6399,501,2779.60008
213.32852,685,2781.069389
198.92921,521,2781.621984
257.21988,497,2782.895296
269.1495,627,2782.916327
260.50986,531,2783.088285
260.77982,537,2784.124936
260.70975,537,2784.419831
214.14874,685,2785.696692
199.95905,537,2785.922055
196.52919,499,2786.092378
196.33919,497,2787.392067
274.04962,573,2788.256032
207.92888,621,2788.498934
200.1691,537,2788.968982
260.61975,537,2789.265975
277.70047,497,2790.180907
260.84988,537,2790.722355
316.83,597,2791.420957
203.9989,581,2792.633759
257.40994,497,2792.732413
269.31982,521,2793.188131
256.96982,497,2793.752497
254.26999,573,2794.137011
231.90962,549,2795.144516
234.88002,469,2795.674632
272.40964,557,2795.759428
304.0203,457,2796.840215
257.25012,497,2797.099101
256.96985,497,2797.642688
257.01984,497,2798.18928
255.5499,481,2798.429482
256.97983,497,2799.597353
263.4197,457,2799.775753
265.18002,583,2800.972114
256.96985,497,2801.262948
282.94016,557,2802.053196
309.98007,523,2802.296598
199.0797,521,2802.83194
292.8102,555,2803.371708
297.85052,499,2804.234472
231.56956,549,2804.515448
192.28954,447,2804.986368
211.4995,549,2806.195481
217.0097,499,2806.786695
139.60898,531,2808.137888
346.39008,595,2808.167004
317.3496,717,2808.465475
353.36023,561,2809.214717
219.20938,523,2809.610343
189.82906,643,2810.30377
270.79944,539,2811.083889
165.6391,491,2812.613984
274.73956,583,2813.400382
241.61963,549,2813.433927
279.64893,749,2813.522545
276.08044,481,2814.002595
284.48013,573,2814.436017
244.05997,463,2814.457546
255.5499,481,2815.368668
165.6491,491,2816.998749
186.30916,497,2817.947416
210.59926,539,2818.280749
197.0998,499,2818.48785
233.17917,567,2818.50988
306.5702,485,2818.79032
252.18015,549,2819.392607
558.2193,609,2820.827642
188.87952,521,2821.694182
279.84042,521,2822.649808
234.86002,469,2822.696375
249.67975,527,2823.197173
218.98964,521,2823.447884
304.03967,681,2824.39101
139.60898,531,2825.605796
304.1703,569,2826.88198
382.25912,881,2827.349121
149.65903,531,2827.552319
285.59018,475,2827.552319
303.69937,677,2828.803398
467.8098,613,2829.01924
279.6703,521,2830.297626
358.26926,727,2830.933656
214.3095,469,2831.078415
186.8996,499,2832.053331
191.39943,549,2832.303529
235.01004,469,2833.04503
194.27942,469,2833.264965
333.95923,685,2833.721778
182.72887,569,2835.423589
165.66911,491,2835.470658
149.65903,531,2835.731617
176.22913,497,2836.733856
201.46947,549,2836.946159
176.22913,497,2837.682195
229.09973,521,2837.682195
177.62955,507,2838.211962
256.9598,497,2840.185443
233.71948,573,2840.561182
305.69028,475,2841.184337
240.3692,647,2841.305566
190.33946,537,2841.581003
285.17023,469,2841.932084
176.22913,497,2842.176595
264.21957,577,2843.97864
303.75058,451,2844.809805
196.84917,503,2845.644327
257.0799,497,2846.20703
257.9499,507,2846.372449
247.11996,497,2846.887068
189.93903,537,2846.900588
272.1193,663,2848.601537
204.2189,583,2849.150068
165.72911,491,2850.031491
256.99985,497,2850.814841
215.08853,701,2851.050999
284.66016,573,2851.323908
199.43912,529,2851.627127
266.62958,599,2852.254492
247.16989,497,2853.058436
196.3692,497,2854.498464
257.01984,497,2855.27845
295.98975,697,2855.425356
196.29918,497,2855.52744
256.98984,497,2855.798271
256.96985,497,2856.091966
234.55,573,2857.394716
257.8698,507,2857.615736
282.84033,553,2859.490199
256.96985,497,2859.790118
229.4998,521,2860.195571
255.5499,481,2860.488496
249.63971,527,2860.601766
314.4902,573,2860.739786
208.39978,513,2861.971515
274.75955,583,2862.725123
203.61937,573,2864.31784
337.71057,497,2864.755356
242.11008,549,2864.80551
220.59927,539,2865.289026
270.24942,643,2865.301541
418.63022,617,2865.745303
336.28058,481,2866.168933
371.03003,645,2868.583948
244.47964,469,2869.130863
139.60898,531,2869.798081
246.77985,495,2869.969197
230.65932,539,2870.394701
189.87904,643,2870.417241
232.01001,549,2871.005862
201.48947,549,2871.471686
109.04849,531,2873.886195
552.36865,545,2874.575883
345.12976,585,2876.253247
359.87997,633,2876.287433
528.5305,613,2876.515357
342.64026,553,2876.979882
297.33923,717,2876.994423
433.75964,785,2878.722506
294.43015,573,2879.392999
242.08008,549,2879.856718
235.02017,469,2880.911338
289.82043,521,2881.153274
109.50859,531,2881.89576
333.52936,675,2882.660857
240.38922,647,2883.012442
227.13982,499,2883.426557
214.3295,469,2884.284609
199.07971,521,2884.305323
241.16974,539,2886.266587
364.06,567,2886.290447
251.2398,539,2887.024661
313.25012,561,2888.716182
274.3087,691,2889.228649
319.9198,529,2889.30629
273.37875,681,2889.483781
356.67017,597,2889.943254
139.609,531,2891.276165
165.6391,491,2891.617308
556.7792,593,2891.832375
194.24942,469,2893.694068
149.70903,531,2894.579079
329.4594,635,2894.814614
292.4993,665,2895.656597
359.14,625,2895.956547
201.47946,549,2896.660138
252.16016,549,2897.007518
98.998474,531,2897.060749
224.39952,469,2899.334639
269.64026,521,2899.604853
194.70987,469,2900.192638
252.86957,563,2901.386902
252.18015,549,2901.92846
289.86047,521,2902.036771
432.03897,877,2902.186676
270.1994,643,2903.236197
273.0604,445,2903.620353
257.0699,497,2904.922801
276.05908,709,2906.33254
304.05032,457,2906.478289
199.88904,537,2906.478289
266.09012,481,2906.567458
176.22913,497,2906.637591
196.3992,497,2907.871627
260.7298,537,2908.582604
257.75986,503,2911.106084
196.28918,497,2911.155964
196.67917,501,2911.261599
200.02907,537,2911.316206
283.53882,791,2912.285494
272.13928,663,2912.629984
260.67975,537,2912.88624
256.97983,497,2913.25
257.02985,497,2915.892856
198.50916,519,2916.076851
246.53003,485,2916.943851
268.3096,617,2917.154655
326.40027,697,2918.01034
257.02985,497,2918.070061
205.45952,585,2918.288449
373.8503,565,2918.351052
196.10928,491,2920.801603
263.26993,453,2921.492259
263.19986,563,2922.333179
196.28918,497,2922.714043
277.63934,723,2922.814531
197.66925,507,2922.877575
257.35013,497,2923.007002
209.0787,637,2924.396785
257.13986,497,2925.51264
260.5697,537,2926.623919
196.28918,497,2927.547134
259.26984,519,2927.663879
251.84012,437,2928.609224
288.6,619,2928.822032
276.35934,705,2929.211105
270.29935,643,2929.295491
196.3792,497,2930.542044
309.34055,513,2931.725392
196.3992,497,2932.599422
260.49976,535,2932.839673
247.26987,499,2933.475788
256.96985,497,2933.677039
227.02979,497,2934.014086
197.28922,505,2935.178019
211.31863,661,2935.447034
259.07977,519,2937.416779
257.12994,497,2937.461357
270.81946,647,2937.740592
197.35918,507,2938.192536
196.91917,503,2938.688857
264.62955,581,2939.069213
270.3094,643,2941.107894
271.9095,657,2941.49946
249.11984,517,2942.460295
209.0787,637,2943.244623
209.90875,643,2943.345138
205.58893,595,2943.63036
214.20857,691,2945.000274
215.05852,701,2945.47271
196.04933,489,2946.019212
266.64963,599,2946.6338
197.66925,507,2947.115397
257.44995,497,2948.002876
207.92885,621,2949.029149
204.86896,587,2949.095396
271.07983,537,2950.489905
205.9389,599,2950.594079
196.74924,499,2950.675227
196.87921,501,2951.327903
199.56906,533,2952.110016
257.8003,497,2953.628057
213.29855,683,2954.28151
204.15889,583,2954.498823
257.3099,497,2955.271055
259.78986,523,2955.442753
263.5697,565,2955.789726
247.3598,501,2956.012566
246.02997,483,2956.637199
196.45921,497,2958.274541
257.00986,497,2959.887819
257.22992,497,2960.05736
317.16006,603,2960.098335
272.02936,659,2960.422859
196.3292,497,2960.567107
209.06871,637,2961.610174
270.67984,643,2962.491253
270.26935,643,2964.10727
257.22,497,2964.59118
174.6897,473,2964.71763
256.96985,497,2965.085833
263.3897,563,2965.191596
210.2388,645,2965.793936
259.58026,519,2966.366876
260.93002,537,2967.41837
194.72931,477,2969.047097
197.37914,509,2969.239087
209.01869,637,2969.911402
260.6197,537,2969.951977
197.2192,505,2970.423395
201.98912,555,2971.493301
213.6886,685,2971.52537
202.88905,565,2972.639868
196.76929,497,2973.677271
193.44931,465,2974.306412
196.35919,497,2974.564695
196.48923,497,2974.989058
209.36877,637,2975.155852
196.52919,499,2976.035514
200.06908,537,2976.407195
200.1491,537,2977.528243
270.11932,643,2979.540652
287.8299,605,2979.83947
340.49054,527,2979.977928
273.91962,573,2980.231585
270.25934,643,2980.438753
255.53989,481,2980.438753
348.87057,509,2981.058676
257.18982,499,2982.089876
197.06917,505,2984.127116
277.6704,497,2984.465174
249.94028,521,2984.548845
257.8698,507,2984.816353
257.05984,497,2984.937668
254.42001,465,2985.275408
268.19955,619,2986.055475
270.26935,643,2987.989859
258.1199,507,2988.821978
286.5702,485,2989.042848
257.13986,497,2989.076368
254.79028,465,2989.132269
310.09012,523,2989.777434
280.2803,527,2990.19543
238.94931,629,2991.873154
240.27011,529,2992.851527
305.7703,475,2993.394998
165.68912,491,2993.621189
176.21912,497,2993.621189
230.69936,539,2993.75686
299.90036,519,2994.891645
215.31905,697,2996.160367
256.97983,497,2996.421575
277.59045,497,2998.049519
196.33919,497,2998.275038
234.79941,585,2998.29637
177.65956,507,2998.513836
229.27965,523,2998.526366
260.7398,537,2999.913886
276.12045,481,3000.639571
263.4197,457,3000.680841
273.2303,447,3002.300122
257.94986,507,3002.616152
211.4995,549,3003.246639
280.3003,527,3003.266675
376.2493,705,3006.302207
257.93988,507,3006.689661
210.77945,539,3006.964705
345.73923,703,3007.713638
197.1098,499,3008.291913
296.99985,497,3008.598902
274.35056,457,3008.907587
248.83984,515,3009.424087
217.39937,503,3011.342676
284.36008,573,3012.741391
220.59927,539,3013.793936
232.02003,549,3014.471758
366.96976,711,3014.621731
242.1101,549,3014.780153
289.1793,633,3016.417355
431.80972,763,3017.126472
194.27942,469,3017.503345
295.73996,589,3017.582047
350.0001,523,3019.376633
498.88913,619,3019.586701
221.50952,549,3019.764224
214.29947,469,3020.753313
263.24857,791,3022.120539
317.37943,609,3022.685651
347.85004,611,3023.079795
231.10971,539,3024.275101
552.4187,545,3024.541355
346.37872,823,3025.072084
324.9696,585,3025.072084
363.0599,667,3026.826673
184.19937,469,3027.371469
269.71027,521,3027.455895
366.7402,597,3027.575556
234.85002,469,3028.851996
241.16977,539,3029.225562
319.89978,529,3029.925401
272.16016,549,3030.10683
200.5392,539,3031.740412
224.63927,585,3032.743942
215.7287,603,3032.8313
347.50955,609,3033.083496
253.76987,569,3033.981031
201.44946,549,3034.887371
311.1299,537,3034.96297
201.44946,549,3036.787527
307.60867,833,3036.851195
98.99847,531,3038.03229
301.65936,655,3038.824335
314.17938,681,3039.136169
252.1496,555,3040.045101
262.68906,673,3040.218886
290.7394,645,3040.941994
254.7786,697,3043.230667
467.38992,607,3043.63098
329.4995,741,3043.700866
311.15994,537,3045.027897
434.57938,689,3045.189225
472.70938,667,3046.416366
218.60863,633,3046.845543
270.678,873,3047.248977
350.0001,523,3048.633555
364.06003,567,3048.647084
98.99847,531,3048.78193
267.3893,613,3051.078582
296.07993,593,3052.109637
287.7781,841,3053.035204
327.00934,609,3053.076038
353.39978,673,3053.27931
139.60898,531,3053.613046
262.39948,559,3053.875801
264.0494,577,3054.239333
217.35934,503,3055.812364
221.52953,549,3057.278636
285.7003,475,3058.336193
275.63898,705,3059.632764
472.32962,663,3059.821974
277.36856,725,3060.070724
264.06943,577,3061.165091
290.92838,875,3061.266724
346.37872,823,3061.869848
298.47003,617,3063.048956
267.43927,615,3064.091966
317.4695,609,3065.744511
470.7797,645,3065.842168
223.29848,683,3066.019124
445.9698,593,3066.722053
470.88965,647,3067.372133
332.3001,657,3069.236553
445.95978,593,3069.688518
270.73834,871,3070.096101
264.3794,581,3071.343012
168.76904,523,3071.666618
290.36942,641,3072.077675
241.07947,545,3072.460545
277.53854,727,3072.60821
349.79007,521,3074.515235
252.43872,671,3075.458335
268.97934,629,3075.957611
488.74033,617,3077.152921
98.998474,531,3077.620843
266.21933,601,3078.121743
318.39917,729,3078.951263
354.16846,909,3080.258888
899.3585,623,3080.46485
272.68958,561,3081.29755
349.83997,633,3081.507531
204.38947,469,3082.544014
284.4201,573,3083.003145
290.85953,645,3083.207592
559.8906,627,3084.772194
256.2798,597,3085.746238
366.74023,597,3085.956121
261.9698,551,3086.591325
556.3104,587,3086.722613
184.19937,469,3086.886878
217.36935,503,3087.681406
265.19003,583,3088.643482
559.8793,627,3090.690728
282.2102,549,3090.957174
230.69931,539,3091.068475
194.24942,469,3091.165364
224.80998,469,3091.32544
234.90004,469,3093.084578
233.71915,573,3093.106619
297.57864,833,3094.451197
224.35953,469,3095.728816
188.87952,521,3095.869803
232.02002,549,3095.869803
231.10971,539,3096.25379
284.92993,581,3096.552349
263.31946,569,3098.424281
210.09877,645,3099.151105
232.01001,549,3100.878126
275.91943,597,3101.441397
263.32944,569,3101.551274
540.11414,635,3101.79003
285.99954,593,3102.066082
287.7781,841,3102.323533
139.60898,531,3103.40834
249.71976,527,3104.090589
201.45946,549,3106.557913
277.15933,611,3106.574431
279.6703,521,3106.965454
295.68994,589,3107.32475
258.04855,733,3108.428114
297.33923,717,3109.054827
328.7802,619,3109.900888
244.9801,469,3111.03311
347.12888,825,3111.168736
187.25925,503,3112.069635
328.02948,619,3112.424856
279.12927,633,3112.909652
177.58954,507,3113.233239
221.51953,549,3114.224947
273.01022,447,3115.34587
285.64993,585,3115.408799
227.0998,499,3115.705983
200.6493,539,3117.135078
200.71925,539,3118.002568
239.15979,521,3118.117074
609.2784,619,3118.259703
279.34033,517,3119.103663
198.95956,521,3120.282793
249.69977,527,3120.40252
311.43002,539,3120.81996
233.90012,457,3122.335818
263.4497,457,3122.44825
338.6307,505,3123.026626
189.39859,643,3123.207005
278.44034,507,3123.886053
256.9498,497,3125.014762
256.71988,493,3125.387573
280.5298,749,3127.252875
257.39984,501,3127.855853
266.0896,593,3127.950758
232.36963,555,3128.186124
209.06871,637,3128.255744
196.35919,497,3128.543228
304.38065,457,3129.323336
275.8197,589,3130.917536
256.97983,497,3132.61765
284.41013,573,3132.734551
259.24982,519,3132.926191
165.6391,491,3133.213234
177.02965,497,3134.036114
419.3702,625,3134.199881
287.97903,729,3135.100719
234.97006,469,3135.376226
297.68,503,3137.313531
257.50983,503,3137.433386
279.9906,521,3137.784637
177.58954,507,3137.947819
300.56055,417,3139.010839
314.47018,573,3139.403956
274.73956,583,3139.668056
273.8696,573,3140.769062
312.75027,553,3142.640039
229.66978,523,3142.875111
417.91025,609,3143.057312
240.45923,647,3143.861815
150.11948,531,3144.386858
264.69006,577,3144.447027
275.76968,699,3146.21711
270.15933,643,3146.774191
292.7802,555,3147.796246
314.6103,573,3148.266143
178.40909,519,3148.762045
149.65903,531,3149.427097
419.83975,741,3150.033108
257.0199,497,3150.984643
234.96004,469,3151.291159
304.51926,797,3151.998038
257.02988,497,3152.955754
204.58936,583,3153.34926
247.41989,501,3154.702985
275.22916,699,3155.290075
270.2394,643,3155.416819
257.42007,499,3155.895756
267.47943,613,3156.645007
280.2006,523,3156.821543
260.71973,537,3157.913468
301.1104,533,3159.693239
245.5499,481,3159.929085
278.2104,503,3160.019019
272.53897,779,3160.617804
190.31946,537,3160.926714
196.33919,497,3161.307905
196.3692,497,3161.48631
265.84998,481,3162.440445
257.03983,497,3164.368994
196.3992,497,3164.685426
246.99982,497,3165.287135
197.09917,505,3165.69371
269.32974,629,3165.865197
196.40921,497,3166.182674
257.02988,497,3167.125183
209.06871,637,3167.292186
257.13998,497,3168.992794
193.66936,465,3169.014713
257.62988,503,3169.958483
249.15018,513,3170.433556
256.96985,497,3170.455579
256.1899,487,3171.804394
198.92921,521,3171.953954
272.11945,659,3172.283967
257.44995,497,3173.62421
257.1699,497,3173.64891
257.36984,501,3175.107125
309.27045,513,3175.243212
205.54883,599,3175.568693
257.72983,505,3176.582677
196.3992,497,3176.664162
257.7398,505,3177.069053
257.11987,497,3178.326195
249.95987,527,3178.632831
257.04987,497,3179.940329
194.39932,473,3180.02705
205.51881,599,3180.848056
253.41971,457,3180.95902
196.5492,499,3181.431021
260.4397,535,3182.163242
197.02916,505,3183.150736
261.66974,545,3185.114814
214.67844,701,3185.256591
257.34998,497,3185.569706
204.86896,587,3185.59125
196.29918,497,3186.090281
201.97902,557,3186.103296
205.94891,599,3187.748636
200.00906,537,3188.159411
257.24008,497,3189.777749
257.07986,497,3190.231744
196.30919,497,3190.255911
323.01038,553,3191.214328
211.40866,661,3191.471949
267.84985,609,3191.77323
247.55988,503,3192.497165
209.0387,637,3194.099164
196.30919,497,3194.397873
258.5098,513,3194.998888
260.66974,537,3195.197177
193.77928,469,3195.733351
257.95007,503,3195.835803
257.7899,505,3197.010144
214.65843,701,3198.135768
196.56924,497,3198.602476
257.46985,501,3199.773038
270.14935,643,3200.278661
265.18964,583,3200.350192
197.66925,507,3200.432148
196.3692,497,3200.445172
205.86885,601,3202.664116
196.45921,497,3202.820491
193.4093,465,3202.981358
259.93973,529,3204.752123
260.72974,537,3205.474452
203.42902,571,3205.787696
210.63863,655,3206.42059
196.68927,497,3207.471229
291.31906,869,3208.477764
272.14975,659,3208.808752
212.10863,669,3209.224586
200.27911,537,3209.824319
257.58987,501,3210.248275
319.76056,515,3210.689362
257.21988,497,3211.163409
306.81058,485,3212.08216
245.56992,481,3213.389072
233.72948,573,3213.920182
292.89023,555,3214.484657
202.0196,553,3214.9959
139.609,531,3215.608276
282.2002,549,3216.257074
297.54947,717,3216.942617
219.00963,521,3216.957139
186.90959,499,3218.074779
286.5402,485,3219.040371
282.35034,549,3219.070386
217.01971,499,3219.777181
214.30948,469,3220.119455
241.21976,539,3221.416474
187.28926,503,3221.744459
269.27026,517,3221.866128
204.4495,469,3222.537066
224.80998,469,3223.526159
306.53018,485,3223.649887
200.54921,539,3224.811678
252.25024,549,3225.242985
184.19937,469,3225.789783
252.11008,549,3226.85778
231.10971,539,3226.890839
272.17017,549,3228.676075
221.53954,549,3228.797514
192.72995,447,3229.534072
370.29956,749,3229.65295
296.4196,597,3230.530513
217.38939,503,3231.732861
210.2388,645,3231.954522
305.7101,587,3232.49145
176.41911,499,3233.474507
256.98984,497,3233.577908
219.00963,521,3234.540495
214.30948,469,3234.917476
210.11877,645,3235.587881
199.0697,521,3236.602425
237.22903,611,3237.65993
189.82906,643,3238.511942
242.15009,549,3238.706357
305.4202,583,3238.934491
249.69977,527,3239.513268
227.1098,499,3239.628117
233.19917,567,3240.927189
257.9799,507,3241.386226
247.85977,507,3242.500831
279.3103,517,3243.829916
253.82959,573,3243.943048
274.75955,583,3244.228515
242.24023,549,3244.781128
274.75955,583,3244.986558
224.81999,469,3245.782108
139.609,531,3245.906158
177.60954,507,3247.174814
273.07025,447,3247.990163
273.07025,447,3248.402424
295.54016,585,3249.410547
289.8304,521,3249.872315
624.1412,673,3251.188719
317.22012,603,3251.577982
189.82904,643,3252.070586
276.5397,597,3252.939285
210.64928,539,3253.571859
295.59018,585,3253.607424
202.05962,553,3254.709125
196.29918,497,3255.834556
260.73984,537,3256.555223
217.38884,725,3256.735217
189.39859,643,3258.028677
176.21912,497,3258.165319
314.4602,573,3258.284341
219.00963,521,3259.592295
350.9501,643,3259.633924
262.67972,449,3260.07307
204.31947,469,3260.998289
299.86032,519,3261.668491
273.9102,457,3262.616404
242.92957,563,3263.55036
624.4909,675,3264.48578
310.0601,523,3264.564116
279.73035,521,3265.00864
418.63022,617,3265.464404
299.1405,513,3265.859876
281.1803,537,3266.712623
189.82904,643,3268.66732
254.52032,465,3268.832415
270.11932,643,3269.580122
257.18985,499,3269.680353
325.8906,583,3270.012707
196.66917,501,3270.160074
256.98984,497,3271.379101
221.94817,781,3273.194945
258.03983,507,3273.599709
200.36914,537,3274.629598
209.0487,637,3274.654139
196.54924,497,3274.683219
266.4095,601,3275.373171
253.05963,563,3275.496742
273.11935,671,3277.695267
198.92921,521,3278.079634
314.5199,573,3278.95127
196.86917,503,3279.360792
257.44995,497,3279.966429
197.30927,503,3280.142802
210.80872,653,3280.736577
214.04858,689,3281.118171
259.22977,521,3282.593283
210.80872,653,3284.237962
257.56982,503,3284.746666
210.80872,653,3285.516973
282.8693,779,3286.290059
213.97856,689,3286.64968
205.71886,599,3286.781079
275.81958,701,3287.350358
279.84915,745,3289.551563
194.44934,473,3289.909565
274.60928,691,3290.653061
257.8798,507,3290.996825
273.97922,683,3291.086492
260.79987,537,3291.805879
260.6997,537,3292.395752
273.0792,675,3293.056627
251.50012,433,3293.728886
193.4093,465,3294.389637
193.99933,469,3295.511262
257.02985,497,3295.850997
253.23962,565,3296.057152
250.12979,531,3296.836881
196.3692,497,3298.366495
264.2296,577,3298.451562
274.62924,691,3298.921738
97.91851,519,3299.226276
196.90923,501,3300.166695
197.01924,501,3300.513416
205.94891,599,3301.619352
261.92984,549,3301.948906
200.26912,537,3303.357122
260.9,537,3303.444753
197.07925,501,3303.586633
257.85983,505,3303.949956
256.73993,491,3304.781119
248.3299,507,3306.460558
200.09908,537,3307.064023
215.08853,701,3307.152744
263.03003,449,3307.637148
277.5604,497,3308.156027
257.29004,497,3309.444162
270.35956,643,3309.62752
319.87015,629,3309.840411
279.8404,519,3311.237
196.3692,497,3311.635375
338.30057,501,3311.758646
241.35971,545,3312.644122
285.44003,585,3313.542888
196.42921,497,3314.219881
302.43042,549,3314.51949
252.25024,549,3314.92082
256.98984,497,3315.858097
194.72987,469,3316.146266
530.4897,635,3317.579936
176.24913,497,3318.193218
335.7098,697,3319.127709
149.68909,531,3319.464646
109.508575,531,3319.872051
194.29942,469,3320.228483
244.54904,693,3320.674631
210.2288,645,3322.147551
279.7103,521,3322.414971
232.02002,549,3323.299478
273.9102,457,3323.732273
241.21976,539,3324.160687
224.80997,469,3324.246824
255.61996,481,3324.718709
355.5503,583,3326.149832
256.98984,497,3327.079874
410.7506,529,3327.110936
258.5098,513,3329.003962
255.38,585,3329.266547
189.82904,643,3329.374481
314.6103,573,3330.155478
189.82906,643,3330.341623
262.64963,559,3331.421102
196.28918,497,3331.759477
241.21979,539,3332.193565
176.21912,497,3333.665521
200.54921,539,3334.356422
263.4097,457,3334.666719
304.54028,573,3334.79841
233.16916,567,3335.507622
231.60957,549,3336.682498
256.97983,497,3336.956991
210.10878,645,3337.900158
257.17984,499,3338.453597
190.32945,537,3339.847751
194.38943,469,3339.922676
270.11932,643,3340.412494
267.97992,507,3341.387939
176.27913,497,3341.571643
576.1613,807,3342.239659
317.99054,499,3343.089608
234.82944,585,3343.342471
282.24017,549,3344.958105
285.46005,585,3345.881442
185.69966,485,3345.924974
194.70987,469,3345.956521
297.38928,717,3346.62655
282.69025,553,3347.403962
314.4902,573,3348.46126
270.6398,643,3349.352016
274.73956,583,3350.437356
165.64911,491,3350.551449
314.2203,569,3351.236578
176.23912,497,3351.268632
377.33966,609,3351.568818
186.9396,499,3352.060103
226.34027,485,3353.880249
268.09988,615,3354.189642
312.95035,555,3355.653652
253.9096,573,3355.933549
337.78058,497,3355.95692
268.1301,503,3355.990474
314.4999,573,3356.971759
235.2899,585,3357.565205
200.36966,531,3358.850044
250.46011,421,3359.843311
270.5998,643,3360.206093
226.92978,497,3360.255915
257.08987,497,3360.577994
273.8796,573,3361.260881
259.19983,519,3361.790989
190.58926,539,3362.581778
255.5299,481,3363.353003
256.99985,497,3364.531741
309.94052,521,3365.114504
256.9598,497,3365.271477
281.6305,539,3365.346146
255.6199,481,3365.794357
296.88016,489,3366.453307
249.17026,515,3367.474162
226.92976,497,3368.068516
265.9396,485,3369.067894
303.31033,449,3369.534055
296.9202,489,3369.694382
233.16916,567,3371.06907
242.22021,549,3371.50242
217.32883,725,3372.023417
311.4,539,3372.443657
