app,algo,persona,episode,ep_len,ep_return,timestamp_ms,apples_eaten,deaths,steps
snake,ppo,snake_explorer,0,104,-3.039999485015869,1761458918875,0.0,1.0,1.0
snake,ppo,snake_explorer,0,151,-3.5099990367889404,1761458919240,0.0,1.0,1.0
snake,ppo,snake_explorer,0,264,-4.639997959136963,1761458919301,0.0,1.0,1.0
snake,ppo,snake_explorer,0,47,-2.4700000286102295,1761458919803,0.0,1.0,1.0
snake,ppo,snake_explorer,0,214,-2.139998435974121,1761458920083,0.0,1.0,1.0
snake,ppo,snake_explorer,0,83,-2.8299996852874756,1761458920161,0.0,1.0,1.0
snake,ppo,snake_explorer,0,17,-2.1700000762939453,1761458920343,0.0,1.0,1.0
snake,ppo,snake_explorer,0,167,-1.6699987649917603,1761458920700,0.0,1.0,1.0
snake,ppo,snake_explorer,0,219,-2.1899988651275635,1761458920700,0.0,1.0,1.0
snake,ppo,snake_explorer,0,214,-4.139998435974121,1761458921073,0.0,1.0,1.0
snake,ppo,snake_explorer,0,152,-3.5199990272521973,1761458921468,0.0,1.0,1.0
snake,ppo,snake_explorer,0,201,-4.009998798370361,1761458922321,0.0,1.0,1.0
snake,ppo,snake_explorer,0,150,-3.4999990463256836,1761458922373,0.0,1.0,1.0
snake,ppo,snake_explorer,0,149,-3.4899990558624268,1761458922723,0.0,1.0,1.0
snake,ppo,snake_explorer,0,196,-3.959998607635498,1761458922838,0.0,1.0,1.0
snake,ppo,snake_explorer,0,48,-2.4800000190734863,1761458922857,0.0,1.0,1.0
snake,ppo,snake_explorer,0,257,-4.569998264312744,1761458923147,0.0,1.0,1.0
snake,ppo,snake_explorer,0,440,-4.399996280670166,1761458923258,0.0,1.0,1.0
snake,ppo,snake_explorer,0,240,-2.399998664855957,1761458929104,0.0,1.0,1.0
snake,ppo,snake_explorer,0,145,-3.4499990940093994,1761458929264,0.0,1.0,1.0
snake,ppo,snake_explorer,0,90,-2.8999996185302734,1761458930178,0.0,1.0,1.0
snake,ppo,snake_explorer,0,217,-2.16999888420105,1761458930525,0.0,1.0,1.0
snake,ppo,snake_explorer,0,989,-9.890083312988281,1761458931204,0.0,1.0,1.0
snake,ppo,snake_explorer,0,85,-2.8499996662139893,1761458931392,0.0,1.0,1.0
snake,ppo,snake_explorer,0,506,-7.060020923614502,1761458932518,0.0,1.0,1.0
snake,ppo,snake_explorer,0,156,-3.5599989891052246,1761458932951,0.0,1.0,1.0
snake,ppo,snake_explorer,0,511,-3.110003709793091,1761458933087,0.0,1.0,1.0
snake,ppo,snake_explorer,0,113,-1.1299992799758911,1761458933688,0.0,1.0,1.0
snake,ppo,snake_explorer,0,77,-2.7699997425079346,1761458934460,0.0,1.0,1.0
snake,ppo,snake_explorer,0,366,-1.6599969863891602,1761458934934,0.0,1.0,1.0
snake,ppo,snake_explorer,0,253,-2.5299980640411377,1761458935642,0.0,1.0,1.0
snake,ppo,snake_explorer,0,550,-3.5000131130218506,1761458935893,0.0,1.0,1.0
snake,ppo,snake_explorer,0,24,-2.240000009536743,1761458935912,0.0,1.0,1.0
snake,ppo,snake_explorer,0,171,-3.709998846054077,1761458936792,0.0,1.0,1.0
snake,ppo,snake_explorer,0,776,-9.760082244873047,1761458937117,0.0,1.0,1.0
snake,ppo,snake_explorer,0,118,-3.179999351501465,1761458937117,0.0,1.0,1.0
snake,ppo,snake_explorer,0,920,-11.200115203857422,1761458937415,0.0,1.0,1.0
snake,ppo,snake_explorer,0,423,-2.229996681213379,1761458937547,0.0,1.0,1.0
snake,ppo,snake_explorer,0,116,-1.1599992513656616,1761458938019,0.0,1.0,1.0
snake,ppo,snake_explorer,0,213,-2.1299984455108643,1761458938114,0.0,1.0,1.0
snake,ppo,snake_explorer,0,969,-11.690126419067383,1761458938245,0.0,1.0,1.0
snake,ppo,snake_explorer,0,82,-2.8199996948242188,1761458938434,0.0,1.0,1.0
snake,ppo,snake_explorer,0,445,-6.45000696182251,1761458939197,0.0,1.0,1.0
snake,ppo,snake_explorer,0,226,-4.259998321533203,1761458939494,0.0,1.0,1.0
snake,ppo,snake_explorer,0,166,-1.6599986553192139,1761458939838,0.0,1.0,1.0
snake,ppo,snake_explorer,0,151,-3.5099990367889404,1761458940778,0.0,1.0,1.0
snake,ppo,snake_explorer,0,240,-2.399998664855957,1761458940959,0.0,1.0,1.0
snake,ppo,snake_explorer,0,334,-5.3399977684021,1761458943755,0.0,1.0,1.0
snake,ppo,snake_explorer,0,583,-7.830038547515869,1761458943974,0.0,1.0,1.0
snake,ppo,snake_explorer,0,573,-5.7299957275390625,1761458944772,0.0,1.0,1.0
snake,ppo,snake_explorer,0,716,-9.16006851196289,1761458945261,0.0,1.0,1.0
snake,ppo,snake_explorer,0,187,-3.8699986934661865,1761458946038,0.0,1.0,1.0
snake,ppo,snake_explorer,0,112,-3.119999408721924,1761458946632,0.0,1.0,1.0
snake,ppo,snake_explorer,0,425,-4.249996662139893,1761458949300,0.0,1.0,1.0
snake,ppo,snake_explorer,0,305,-5.049997806549072,1761458949888,0.0,1.0,1.0
snake,ppo,snake_explorer,0,305,-5.049997806549072,1761458950473,0.0,1.0,1.0
snake,ppo,snake_explorer,0,939,-9.390119552612305,1761458950849,0.0,1.0,1.0
snake,ppo,snake_explorer,0,645,-6.450037479400635,1761458958611,0.0,1.0,1.0
snake,ppo,snake_explorer,0,406,-6.059998035430908,1761458960566,0.0,1.0,1.0
snake,ppo,snake_explorer,0,177,-3.769998788833618,1761458960665,0.0,1.0,1.0
snake,ppo,snake_explorer,0,555,-7.550032138824463,1761458962772,0.0,1.0,1.0
snake,ppo,snake_explorer,0,77,-2.7699997425079346,1761458963644,0.0,1.0,1.0
snake,ppo,snake_explorer,0,621,-6.210000038146973,1761458963889,0.0,1.0,1.0
snake,ppo,snake_explorer,0,1479,-16.79024314880371,1761458964530,0.0,1.0,1.0
snake,ppo,snake_explorer,0,405,-6.049997806549072,1761458965146,0.0,1.0,1.0
snake,ppo,snake_explorer,0,931,-9.310070991516113,1761458966307,0.0,1.0,1.0
snake,ppo,snake_explorer,0,224,-4.2399983406066895,1761458966797,0.0,1.0,1.0
snake,ppo,snake_explorer,0,362,-5.619997501373291,1761458968136,0.0,1.0,1.0
snake,ppo,snake_explorer,0,147,-3.469999074935913,1761458968545,0.0,1.0,1.0
snake,ppo,snake_explorer,0,382,-5.819997310638428,1761458972953,0.0,1.0,1.0
snake,ppo,snake_explorer,0,732,-3.320014238357544,1761458973330,0.0,1.0,1.0
snake,ppo,snake_explorer,0,2507,-25.070478439331055,1761458973511,0.0,1.0,1.0
snake,ppo,snake_explorer,0,156,-1.559998869895935,1761458975232,0.0,1.0,1.0
snake,ppo,snake_explorer,0,1317,-15.170206069946289,1761458975983,0.0,1.0,1.0
snake,ppo,snake_explorer,0,1020,-12.200138092041016,1761458977052,0.0,1.0,1.0
snake,ppo,snake_explorer,0,481,-6.8100152015686035,1761458978181,0.0,1.0,1.0
snake,ppo,snake_explorer,0,113,-3.1299993991851807,1761458978280,0.0,1.0,1.0
snake,ppo,snake_explorer,0,229,-4.289998531341553,1761458978469,0.0,1.0,1.0
snake,ppo,snake_explorer,0,101,-3.0099995136260986,1761458979284,0.0,1.0,1.0
snake,ppo,snake_explorer,0,63,-2.629999876022339,1761458979976,0.0,1.0,1.0
snake,ppo,snake_explorer,0,185,-1.8499987125396729,1761458980639,0.0,1.0,1.0
snake,ppo,snake_explorer,0,855,-8.550052642822266,1761458988279,0.0,1.0,1.0
snake,ppo,snake_explorer,0,1006,-10.060134887695312,1761458997045,0.0,1.0,1.0
snake,ppo,snake_explorer,0,422,-4.219996452331543,1761459001495,0.0,1.0,1.0
snake,ppo,snake_explorer,0,1890,-20.90033721923828,1761459004528,0.0,1.0,1.0
snake,ppo,snake_explorer,0,3168,-27.68058204650879,1761459006934,0.0,1.0,1.0
snake,ppo,snake_explorer,0,75,1.250000238418579,1761459007845,0.0,1.0,1.0
snake,ppo,snake_explorer,0,587,-5.869995594024658,1761459019718,0.0,1.0,1.0
snake,ppo,snake_explorer,0,980,-7.800082206726074,1761459020910,0.0,1.0,1.0
snake,ppo,snake_explorer,0,5679,-58.786476135253906,1761459022236,0.0,1.0,1.0
snake,ppo,snake_explorer,0,482,-6.8200154304504395,1761459025103,0.0,1.0,1.0
snake,ppo,snake_explorer,0,883,-10.830106735229492,1761459035111,0.0,1.0,1.0
snake,ppo,snake_explorer,0,518,-5.179996967315674,1761459046191,0.0,1.0,1.0
snake,ppo,snake_explorer,0,4479,-46.788490295410156,1761459048746,0.0,1.0,1.0
